problem_size,block_size,grid_size,cpu_time,gpu_time,errors
1048576,576,1,6.858000,7.505000,0
1048576,576,1,6.849000,7.506000,0
1048576,576,1,6.848000,7.492000,0
1048576,576,1,11.373000,9.004000,0
1048576,576,1,6.863000,7.508000,0
1048576,576,1,6.854000,7.478000,0
1048576,608,1,6.846000,7.178000,0
1048576,608,1,6.844000,7.170000,0
1048576,608,1,11.335000,8.412000,0
1048576,608,1,6.843000,7.163000,0
1048576,608,1,6.840000,7.172000,0
1048576,608,1,6.831000,7.171000,0
1048576,608,1,6.846000,7.171000,0
1048576,608,1,10.302000,8.681000,0
1048576,608,1,6.842000,7.171000,0
1048576,608,1,6.842000,7.171000,0
1048576,640,1,6.840000,6.908000,0
1048576,640,1,6.828000,6.908000,0
1048576,640,1,6.863000,6.907000,0
1048576,640,1,6.846000,6.906000,0
1048576,640,1,6.852000,6.907000,0
1048576,640,1,7.834000,6.907000,0
1048576,640,1,11.336000,8.211000,0
1048576,640,1,6.878000,6.914000,0
1048576,640,1,6.843000,6.906000,0
1048576,640,1,6.879000,6.907000,0
1048576,672,1,6.852000,6.639000,0
1048576,672,1,6.851000,6.637000,0
1048576,672,1,6.849000,6.637000,0
1048576,672,1,6.909000,6.636000,0
1048576,672,1,6.843000,6.641000,0
1048576,672,1,6.857000,6.637000,0
1048576,672,1,6.874000,6.638000,0
1048576,672,1,6.839000,6.641000,0
1048576,672,1,6.847000,6.639000,0
1048576,672,1,6.862000,6.637000,0
1048576,704,1,11.355000,7.554000,0
1048576,704,1,7.051000,6.406000,0
1048576,704,1,6.848000,6.407000,0
1048576,704,1,6.853000,6.404000,0
1048576,704,1,6.852000,6.404000,0
1048576,704,1,6.849000,6.411000,0
1048576,704,1,6.845000,6.407000,0
1048576,704,1,6.853000,6.407000,0
1048576,704,1,6.842000,6.404000,0
1048576,704,1,11.355000,6.404000,0
1048576,736,1,6.846000,6.206000,0
1048576,736,1,6.875000,6.207000,0
1048576,736,1,6.853000,6.206000,0
1048576,736,1,11.357000,7.143000,0
1048576,736,1,6.848000,6.205000,0
1048576,736,1,6.853000,6.207000,0
1048576,736,1,6.848000,6.207000,0
1048576,736,1,6.854000,6.205000,0
1048576,736,1,11.354000,7.159000,0
1048576,736,1,6.857000,6.206000,0
1048576,768,1,6.854000,6.023000,0
1048576,768,1,6.852000,6.023000,0
1048576,768,1,6.852000,6.023000,0
1048576,768,1,6.844000,6.031000,0
1048576,768,1,6.862000,6.023000,0
1048576,768,1,6.842000,6.023000,0
1048576,768,1,6.852000,6.027000,0
1048576,768,1,7.612000,6.023000,0
1048576,768,1,6.841000,6.025000,0
1048576,768,1,6.832000,6.022000,0
1048576,800,1,6.834000,5.826000,0
1048576,800,1,6.841000,5.826000,0
1048576,800,1,11.330000,6.340000,0
1048576,800,1,6.840000,5.827000,0
1048576,800,1,6.841000,5.826000,0
1048576,800,1,6.836000,5.834000,0
1048576,800,1,6.850000,5.825000,0
1048576,800,1,6.841000,5.832000,0
1048576,800,1,6.848000,5.826000,0
1048576,800,1,6.833000,5.827000,0
1048576,832,1,6.853000,5.684000,0
1048576,832,1,6.852000,5.689000,0
1048576,832,1,11.347000,6.263000,0
1048576,832,1,6.866000,5.686000,0
1048576,832,1,6.853000,5.686000,0
1048576,832,1,6.851000,5.685000,0
1048576,832,1,11.334000,6.100000,0
1048576,832,1,6.853000,5.686000,0
1048576,832,1,7.043000,5.686000,0
1048576,832,1,6.851000,5.685000,0
1048576,864,1,6.879000,5.538000,0
1048576,864,1,11.524000,6.129000,0
1048576,864,1,6.858000,5.530000,0
1048576,864,1,6.842000,5.529000,0
1048576,864,1,6.842000,5.532000,0
1048576,864,1,8.735000,5.529000,0
1048576,864,1,11.338000,6.007000,0
1048576,864,1,6.847000,5.530000,0
1048576,864,1,6.849000,5.530000,0
1048576,864,1,6.846000,5.531000,0
1048576,896,1,8.730000,5.409000,0
1048576,896,1,11.563000,5.822000,0
1048576,896,1,6.844000,5.409000,0
1048576,896,1,6.853000,5.418000,0
1048576,896,1,6.994000,5.410000,0
1048576,896,1,11.359000,5.947000,0
1048576,896,1,7.054000,5.410000,0
1048576,896,1,6.860000,5.409000,0
1048576,896,1,6.846000,5.410000,0
1048576,896,1,6.843000,5.410000,0
1048576,928,1,6.853000,5.275000,0
1048576,928,1,6.853000,5.275000,0
1048576,928,1,6.854000,5.283000,0
1048576,928,1,6.844000,5.274000,0
1048576,928,1,6.834000,5.275000,0
1048576,928,1,11.316000,5.573000,0
1048576,928,1,6.855000,5.277000,0
1048576,928,1,6.841000,5.275000,0
1048576,928,1,6.837000,5.282000,0
1048576,928,1,6.841000,5.274000,0
1048576,960,1,6.846000,5.170000,0
1048576,960,1,6.851000,5.170000,0
1048576,960,1,6.845000,5.177000,0
1048576,960,1,6.840000,5.170000,0
1048576,960,1,11.317000,5.434000,0
1048576,960,1,6.839000,5.171000,0
1048576,960,1,6.853000,5.169000,0
1048576,960,1,6.847000,5.171000,0
1048576,960,1,6.849000,5.178000,0
1048576,960,1,11.341000,5.644000,0
1048576,992,1,6.856000,5.064000,0
1048576,992,1,6.843000,5.064000,0
1048576,992,1,6.838000,5.070000,0
1048576,992,1,6.844000,5.063000,0
1048576,992,1,6.854000,5.071000,0
1048576,992,1,6.845000,5.062000,0
1048576,992,1,6.837000,5.068000,0
1048576,992,1,6.853000,5.062000,0
1048576,992,1,11.355000,5.348000,0
1048576,992,1,6.834000,5.062000,0
1048576,1024,1,6.838000,4.962000,0
1048576,1024,1,6.860000,4.968000,0
1048576,1024,1,6.847000,4.964000,0
1048576,1024,1,11.348000,5.193000,0
1048576,1024,1,6.848000,4.974000,0
1048576,1024,1,6.857000,4.968000,0
1048576,1024,1,6.858000,4.968000,0
1048576,1024,1,6.868000,4.969000,0
1048576,1024,1,6.836000,4.976000,0
1048576,1024,1,6.840000,4.969000,0
2097152,32,1,13.670000,229.574997,0
2097152,32,1,13.674000,275.282990,0
2097152,32,1,13.501000,229.572998,0
2097152,32,1,13.474000,229.570007,0
2097152,32,1,13.474000,229.570007,0
2097152,32,1,13.478000,229.563004,0
2097152,32,1,20.772000,245.011993,0
2097152,32,1,13.462000,229.567001,0
2097152,32,1,20.343000,247.106003,0
2097152,32,1,13.575000,229.572006,0
2097152,64,1,16.571000,115.223000,0
2097152,64,1,13.486000,115.225998,0
2097152,64,1,13.485000,115.222000,0
2097152,64,1,13.454000,147.518997,0
2097152,64,1,13.452000,115.225998,0
2097152,64,1,20.887000,115.227997,0
2097152,64,1,13.471000,115.218002,0
2097152,64,1,13.497000,115.220001,0
2097152,64,1,13.488000,149.356003,0
2097152,64,1,13.453000,115.223999,0
2097152,96,1,13.489000,77.126999,0
2097152,96,1,13.487000,83.931000,0
2097152,96,1,13.469000,77.123001,0
2097152,96,1,13.681000,77.128998,0
2097152,96,1,13.461000,91.466003,0
2097152,96,1,13.460000,77.128998,0
2097152,96,1,13.652000,77.132004,0
2097152,96,1,22.469000,110.487000,0
2097152,96,1,13.466000,77.139000,0
2097152,96,1,13.463000,77.133003,0
2097152,128,1,13.465000,58.140999,0
2097152,128,1,13.456000,58.145000,0
2097152,128,1,13.472000,58.141998,0
2097152,128,1,22.430000,83.489998,0
2097152,128,1,13.442000,58.141998,0
2097152,128,1,13.467000,58.143002,0
2097152,128,1,16.595000,58.139999,0
2097152,128,1,13.459000,58.140999,0
2097152,128,1,13.463000,58.141998,0
2097152,128,1,13.479000,58.141998,0
2097152,160,1,13.458000,46.897999,0
2097152,160,1,13.454000,46.901001,0
2097152,160,1,13.466000,46.903999,0
2097152,160,1,13.477000,46.901001,0
2097152,160,1,13.480000,46.905998,0
2097152,160,1,13.367000,46.896999,0
2097152,160,1,20.000000,66.817001,0
2097152,160,1,13.678000,46.898998,0
2097152,160,1,13.469000,46.902000,0
2097152,160,1,13.441000,46.902000,0
2097152,192,1,13.699000,39.397999,0
2097152,192,1,13.470000,39.398998,0
2097152,192,1,13.371000,39.398998,0
2097152,192,1,22.452000,52.678001,0
2097152,192,1,13.476000,39.396000,0
2097152,192,1,13.457000,39.396999,0
2097152,192,1,22.415000,39.398998,0
2097152,192,1,13.478000,39.397999,0
2097152,192,1,13.457000,39.398998,0
2097152,192,1,13.429000,39.396999,0
2097152,224,1,13.479000,43.473000,0
2097152,224,1,13.459000,34.014000,0
2097152,224,1,13.673000,34.014000,0
2097152,224,1,13.475000,34.012001,0
2097152,224,1,13.468000,34.008999,0
2097152,224,1,13.461000,34.014000,0
2097152,224,1,13.522000,34.014000,0
2097152,224,1,22.435000,46.210999,0
2097152,224,1,13.458000,34.009998,0
2097152,224,1,13.462000,34.013000,0
2097152,256,1,13.519000,30.018000,0
2097152,256,1,13.464000,30.018999,0
2097152,256,1,13.488000,30.014000,0
2097152,256,1,13.484000,30.014000,0
2097152,256,1,22.429000,32.633999,0
2097152,256,1,13.446000,30.010000,0
2097152,256,1,22.420000,41.396999,0
2097152,256,1,22.791000,39.682999,0
2097152,256,1,18.178000,32.598000,0
2097152,256,1,13.453000,30.007999,0
2097152,288,1,13.501000,31.250000,0
2097152,288,1,13.440000,26.893999,0
2097152,288,1,13.479000,36.311001,0
2097152,288,1,16.299000,26.895000,0
2097152,288,1,13.681000,26.891001,0
2097152,288,1,13.493000,26.900000,0
2097152,288,1,22.381000,36.272999,0
2097152,288,1,13.465000,26.896000,0
2097152,288,1,13.480000,26.896999,0
2097152,288,1,13.473000,26.893000,0
2097152,320,1,14.000000,24.375000,0
2097152,320,1,13.691000,24.375000,0
2097152,320,1,13.469000,24.372000,0
2097152,320,1,22.422000,32.841999,0
2097152,320,1,22.607000,32.534000,0
2097152,320,1,22.589000,32.208000,0
2097152,320,1,13.709000,24.374001,0
2097152,320,1,13.478000,24.372999,0
2097152,320,1,19.456000,27.750999,0
2097152,320,1,13.496000,24.375999,0
2097152,352,1,13.509000,22.392000,0
2097152,352,1,22.409000,29.323999,0
2097152,352,1,13.503000,22.391001,0
2097152,352,1,13.505000,22.389000,0
2097152,352,1,13.679000,22.391001,0
2097152,352,1,14.490000,29.382999,0
2097152,352,1,13.500000,22.389000,0
2097152,352,1,13.497000,22.391001,0
2097152,352,1,13.519000,22.388000,0
2097152,352,1,13.475000,22.389999,0
2097152,384,1,13.487000,20.716999,0
2097152,384,1,13.641000,20.715000,0
2097152,384,1,13.475000,20.715000,0
2097152,384,1,13.459000,20.716999,0
2097152,384,1,13.500000,20.716000,0
2097152,384,1,13.489000,20.716999,0
2097152,384,1,22.465000,25.143000,0
2097152,384,1,13.469000,20.715000,0
2097152,384,1,13.498000,20.716000,0
2097152,384,1,14.476000,20.716999,0
2097152,416,1,15.532000,24.725000,0
2097152,416,1,13.478000,19.285000,0
2097152,416,1,13.528000,19.282000,0
2097152,416,1,13.521000,19.282000,0
2097152,416,1,13.458000,19.278999,0
2097152,416,1,13.673000,19.281000,0
2097152,416,1,13.500000,19.284000,0
2097152,416,1,13.500000,19.284000,0
2097152,416,1,13.493000,19.284000,0
2097152,416,1,13.496000,19.281000,0
2097152,448,1,13.495000,18.170000,0
2097152,448,1,13.471000,18.160000,0
2097152,448,1,13.527000,18.167000,0
2097152,448,1,13.483000,18.169001,0
2097152,448,1,13.495000,18.171000,0
2097152,448,1,22.403000,18.289000,0
2097152,448,1,13.493000,18.170000,0
2097152,448,1,13.677000,18.167999,0
2097152,448,1,13.500000,18.171000,0
2097152,448,1,22.402000,23.969000,0
2097152,480,1,13.462000,17.093000,0
2097152,480,1,13.460000,17.094999,0
2097152,480,1,13.501000,17.094999,0
2097152,480,1,15.995000,21.829000,0
2097152,480,1,13.491000,17.093000,0
2097152,480,1,13.501000,17.094000,0
2097152,480,1,13.495000,17.094999,0
2097152,480,1,13.480000,18.419001,0
2097152,480,1,13.705000,17.094000,0
2097152,480,1,13.464000,17.096001,0
2097152,512,1,13.496000,16.135000,0
2097152,512,1,22.368000,20.356001,0
2097152,512,1,13.491000,16.134001,0
2097152,512,1,13.461000,16.136999,0
2097152,512,1,18.083000,16.136999,0
2097152,512,1,13.437000,16.135000,0
2097152,512,1,13.496000,16.136999,0
2097152,512,1,13.482000,16.132999,0
2097152,512,1,22.488000,20.937000,0
2097152,512,1,13.449000,16.135000,0
2097152,544,1,13.710000,15.401000,0
2097152,544,1,13.454000,15.402000,0
2097152,544,1,22.625000,18.643000,0
2097152,544,1,13.536000,15.401000,0
2097152,544,1,13.465000,15.406000,0
2097152,544,1,13.460000,15.407000,0
2097152,544,1,13.468000,15.405000,0
2097152,544,1,13.456000,15.404000,0
2097152,544,1,13.478000,15.405000,0
2097152,544,1,13.459000,15.409000,0
2097152,576,1,13.481000,14.779000,0
2097152,576,1,13.430000,14.726000,0
2097152,576,1,13.516000,14.724000,0
2097152,576,1,13.468000,14.777000,0
2097152,576,1,13.454000,14.728000,0
2097152,576,1,13.449000,14.769000,0
2097152,576,1,15.474000,14.776000,0
2097152,576,1,13.695000,14.775000,0
2097152,576,1,20.192000,18.105000,0
2097152,576,1,13.583000,14.758000,0
2097152,608,1,13.483000,14.109000,0
2097152,608,1,13.482000,14.109000,0
2097152,608,1,13.479000,16.702000,0
2097152,608,1,13.474000,14.111000,0
2097152,608,1,13.468000,14.111000,0
2097152,608,1,22.431000,16.591000,0
2097152,608,1,13.455000,14.111000,0
2097152,608,1,13.681000,14.111000,0
2097152,608,1,13.560000,14.111000,0
2097152,608,1,22.391000,17.802000,0
2097152,640,1,13.510000,13.577000,0
2097152,640,1,13.458000,13.578000,0
2097152,640,1,13.471000,13.580000,0
2097152,640,1,22.400000,15.542000,0
2097152,640,1,13.490000,13.579000,0
2097152,640,1,13.458000,13.578000,0
2097152,640,1,13.484000,13.581000,0
2097152,640,1,13.546000,13.577000,0
2097152,640,1,13.487000,13.579000,0
2097152,640,1,13.472000,13.579000,0
2097152,672,1,13.465000,13.040000,0
2097152,672,1,13.755000,13.036000,0
2097152,672,1,13.494000,13.060000,0
2097152,672,1,13.465000,13.035000,0
2097152,672,1,13.451000,13.037000,0
2097152,672,1,22.382000,15.651000,0
2097152,672,1,13.477000,13.037000,0
2097152,672,1,13.704000,13.037000,0
2097152,672,1,13.475000,13.027000,0
2097152,672,1,22.413000,15.912000,0
2097152,704,1,13.472000,12.577000,0
2097152,704,1,13.481000,12.591000,0
2097152,704,1,13.486000,12.574000,0
2097152,704,1,22.413000,15.298000,0
2097152,704,1,13.377000,12.574000,0
2097152,704,1,13.464000,12.575000,0
2097152,704,1,13.492000,12.574000,0
2097152,704,1,22.421000,14.523000,0
2097152,704,1,13.495000,12.574000,0
2097152,704,1,13.504000,12.575000,0
2097152,736,1,13.533000,12.182000,0
2097152,736,1,13.470000,12.182000,0
2097152,736,1,13.484000,12.180000,0
2097152,736,1,13.465000,12.182000,0
2097152,736,1,13.592000,12.180000,0
2097152,736,1,13.446000,12.180000,0
2097152,736,1,13.495000,12.181000,0
2097152,736,1,13.460000,12.175000,0
2097152,736,1,13.480000,12.181000,0
2097152,736,1,13.452000,12.182000,0
2097152,768,1,13.479000,11.811000,0
2097152,768,1,13.416000,11.810000,0
2097152,768,1,13.461000,11.808000,0
2097152,768,1,13.509000,11.811000,0
2097152,768,1,13.464000,11.812000,0
2097152,768,1,13.469000,11.810000,0
2097152,768,1,13.465000,11.811000,0
2097152,768,1,13.507000,11.809000,0
2097152,768,1,13.502000,11.811000,0
2097152,768,1,13.444000,11.809000,0
2097152,800,1,13.490000,11.420000,0
2097152,800,1,13.462000,11.420000,0
2097152,800,1,13.483000,11.419000,0
2097152,800,1,13.454000,11.418000,0
2097152,800,1,22.391000,11.419000,0
2097152,800,1,13.720000,11.421000,0
2097152,800,1,13.477000,11.421000,0
2097152,800,1,13.442000,11.420000,0
2097152,800,1,15.455000,11.419000,0
2097152,800,1,13.478000,11.418000,0
2097152,832,1,13.380000,11.133000,0
2097152,832,1,13.458000,11.133000,0
2097152,832,1,13.454000,11.135000,0
2097152,832,1,22.462000,12.634000,0
2097152,832,1,13.473000,11.133000,0
2097152,832,1,13.486000,11.133000,0
2097152,832,1,13.467000,11.134000,0
2097152,832,1,19.474000,11.127000,0
2097152,832,1,13.485000,11.132000,0
2097152,832,1,13.470000,11.133000,0
2097152,864,1,13.479000,10.829000,0
2097152,864,1,13.499000,10.829000,0
2097152,864,1,13.500000,10.829000,0
2097152,864,1,13.485000,10.829000,0
2097152,864,1,15.446000,10.828000,0
2097152,864,1,13.499000,11.715000,0
2097152,864,1,13.457000,10.828000,0
2097152,864,1,13.472000,10.829000,0
2097152,864,1,13.525000,10.830000,0
2097152,864,1,13.450000,10.830000,0
2097152,896,1,13.688000,10.584000,0
2097152,896,1,13.510000,10.584000,0
2097152,896,1,13.589000,10.581000,0
2097152,896,1,13.443000,10.583000,0
2097152,896,1,13.452000,10.583000,0
2097152,896,1,13.456000,10.583000,0
2097152,896,1,13.467000,10.583000,0
2097152,896,1,13.491000,10.582000,0
2097152,896,1,13.660000,10.583000,0
2097152,896,1,13.457000,10.582000,0
2097152,928,1,13.467000,10.319000,0
2097152,928,1,13.491000,10.312000,0
2097152,928,1,13.487000,10.317000,0
2097152,928,1,13.438000,10.319000,0
2097152,928,1,22.442000,11.420000,0
2097152,928,1,13.458000,10.318000,0
2097152,928,1,17.259000,10.318000,0
2097152,928,1,20.791000,10.443000,0
2097152,928,1,13.437000,10.318000,0
2097152,928,1,22.427000,11.557000,0
2097152,960,1,13.496000,10.104000,0
2097152,960,1,13.498000,10.103000,0
2097152,960,1,13.471000,10.105000,0
2097152,960,1,13.513000,10.104000,0
2097152,960,1,13.629000,10.104000,0
2097152,960,1,13.505000,10.105000,0
2097152,960,1,13.488000,10.103000,0
2097152,960,1,13.476000,10.106000,0
2097152,960,1,13.477000,10.105000,0
2097152,960,1,13.493000,10.103000,0
2097152,992,1,13.488000,9.888000,0
2097152,992,1,13.494000,9.889000,0
2097152,992,1,13.684000,9.891000,0
2097152,992,1,13.467000,9.889000,0
2097152,992,1,13.480000,9.890000,0
2097152,992,1,13.511000,9.890000,0
2097152,992,1,13.473000,9.889000,0
2097152,992,1,13.459000,9.889000,0
2097152,992,1,13.456000,9.890000,0
2097152,992,1,13.472000,10.456000,0
2097152,1024,1,13.468000,9.706000,0
2097152,1024,1,13.481000,9.696000,0
2097152,1024,1,13.457000,9.704000,0
2097152,1024,1,13.485000,10.103000,0
2097152,1024,1,13.499000,9.703000,0
2097152,1024,1,13.448000,9.694000,0
2097152,1024,1,22.463000,9.745000,0
2097152,1024,1,13.461000,9.706000,0
2097152,1024,1,13.442000,9.706000,0
2097152,1024,1,13.454000,9.705000,0
4194304,32,1,26.924000,496.083008,0
4194304,32,1,27.113000,505.306000,0
4194304,32,1,27.125000,497.221008,0
4194304,32,1,27.232000,482.028992,0
4194304,32,1,37.107000,480.747986,0
4194304,32,1,26.942000,459.028015,0
4194304,32,1,26.990000,459.028015,0
4194304,32,1,27.005000,474.627991,0
4194304,32,1,26.947000,491.691010,0
4194304,32,1,26.961000,485.420013,0
4194304,64,1,41.650000,230.914001,0
4194304,64,1,26.946000,230.175995,0
4194304,64,1,26.911000,257.950989,0
4194304,64,1,26.915000,230.179001,0
4194304,64,1,26.991000,245.313995,0
4194304,64,1,41.662000,237.787003,0
4194304,64,1,26.899000,230.179001,0
4194304,64,1,26.881000,260.097992,0
4194304,64,1,26.904000,230.171997,0
4194304,64,1,26.911000,245.875000,0
4194304,96,1,27.182000,154.054001,0
4194304,96,1,26.988000,154.046005,0
4194304,96,1,26.911000,154.048004,0
4194304,96,1,26.938000,154.050995,0
4194304,96,1,26.926000,154.044998,0
4194304,96,1,26.905000,154.052002,0
4194304,96,1,27.152000,154.042999,0
4194304,96,1,26.957000,154.154007,0
4194304,96,1,26.978000,154.054001,0
4194304,96,1,27.243000,154.048004,0
4194304,128,1,27.117000,116.070999,0
4194304,128,1,26.941000,116.067001,0
4194304,128,1,26.909000,116.066002,0
4194304,128,1,26.918000,146.470001,0
4194304,128,1,26.925000,116.072998,0
4194304,128,1,41.631000,116.070999,0
4194304,128,1,26.914000,116.065002,0
4194304,128,1,41.616000,116.070000,0
4194304,128,1,26.921000,116.064003,0
4194304,128,1,26.910000,116.070000,0
4194304,160,1,26.952000,93.558998,0
4194304,160,1,27.189000,93.561996,0
4194304,160,1,26.931000,122.419998,0
4194304,160,1,27.182000,93.557999,0
4194304,160,1,26.895000,93.569000,0
4194304,160,1,26.972000,93.564003,0
4194304,160,1,26.940000,93.563004,0
4194304,160,1,26.944000,115.998001,0
4194304,160,1,27.025000,93.563004,0
4194304,160,1,36.537000,93.561996,0
4194304,192,1,27.197000,78.570000,0
4194304,192,1,26.941000,78.570000,0
4194304,192,1,26.982000,78.570999,0
4194304,192,1,27.181000,78.565002,0
4194304,192,1,44.870000,89.834999,0
4194304,192,1,26.957000,78.570000,0
4194304,192,1,26.932000,78.569000,0
4194304,192,1,27.173000,78.570000,0
4194304,192,1,26.935000,78.570999,0
4194304,192,1,27.005000,94.913002,0
4194304,224,1,27.178000,67.808998,0
4194304,224,1,26.957000,67.807999,0
4194304,224,1,26.988000,67.817001,0
4194304,224,1,26.920000,67.813004,0
4194304,224,1,44.823000,82.184998,0
4194304,224,1,30.985000,67.818001,0
4194304,224,1,26.881000,67.816002,0
4194304,224,1,27.171000,67.806999,0
4194304,224,1,26.998000,67.807999,0
4194304,224,1,38.374000,67.810997,0
4194304,256,1,26.916000,59.798000,0
4194304,256,1,26.907000,59.798000,0
4194304,256,1,35.753000,79.878998,0
4194304,256,1,26.916000,59.794998,0
4194304,256,1,27.133000,59.792000,0
4194304,256,1,26.993000,61.013000,0
4194304,256,1,26.889000,59.794998,0
4194304,256,1,43.719000,76.481003,0
4194304,256,1,45.354000,79.028000,0
4194304,256,1,44.837000,78.888000,0
4194304,288,1,44.956000,53.806000,0
4194304,288,1,26.906000,53.570000,0
4194304,288,1,26.908000,53.569000,0
4194304,288,1,26.971000,64.624001,0
4194304,288,1,30.063000,53.561001,0
4194304,288,1,26.939000,53.571999,0
4194304,288,1,27.155000,53.563999,0
4194304,288,1,26.923000,53.568001,0
4194304,288,1,27.654000,53.570000,0
4194304,288,1,26.958000,53.568001,0
4194304,320,1,27.142000,48.525002,0
4194304,320,1,44.754000,53.157001,0
4194304,320,1,26.948000,48.527000,0
4194304,320,1,30.866000,48.525002,0
4194304,320,1,44.700000,66.569000,0
4194304,320,1,26.917000,48.527000,0
4194304,320,1,26.935000,48.523998,0
4194304,320,1,26.910000,48.523998,0
4194304,320,1,26.895000,48.528000,0
4194304,320,1,30.738000,48.527000,0
4194304,352,1,26.921000,44.556000,0
4194304,352,1,27.130000,44.555000,0
4194304,352,1,44.827000,44.556000,0
4194304,352,1,27.149000,44.555000,0
4194304,352,1,26.992000,44.556999,0
4194304,352,1,26.917000,44.556999,0
4194304,352,1,26.908000,44.556999,0
4194304,352,1,26.915000,44.556999,0
4194304,352,1,27.208000,44.556999,0
4194304,352,1,26.982000,44.556000,0
4194304,384,1,32.944000,41.206001,0
4194304,384,1,26.928000,41.207001,0
4194304,384,1,26.902000,41.206001,0
4194304,384,1,44.945000,51.669998,0
4194304,384,1,30.911000,41.206001,0
4194304,384,1,26.908000,41.207001,0
4194304,384,1,26.928000,48.554001,0
4194304,384,1,26.901000,41.208000,0
4194304,384,1,27.141000,41.212002,0
4194304,384,1,26.933000,41.207001,0
4194304,416,1,27.113000,38.341999,0
4194304,416,1,26.913000,38.340000,0
4194304,416,1,26.984000,38.339001,0
4194304,416,1,26.737000,38.339001,0
4194304,416,1,26.910000,38.342999,0
4194304,416,1,26.920000,38.340000,0
4194304,416,1,26.921000,38.341000,0
4194304,416,1,26.957000,38.341000,0
4194304,416,1,26.906000,38.344002,0
4194304,416,1,26.908000,38.341000,0
4194304,448,1,26.919000,36.112000,0
4194304,448,1,26.928000,36.112999,0
4194304,448,1,26.894000,36.112999,0
4194304,448,1,27.038000,36.109001,0
4194304,448,1,26.905000,36.111000,0
4194304,448,1,26.934000,36.111000,0
4194304,448,1,26.983000,46.627998,0
4194304,448,1,27.014000,36.112000,0
4194304,448,1,26.928000,36.110001,0
4194304,448,1,26.913000,44.187000,0
4194304,480,1,26.948000,33.966999,0
4194304,480,1,26.906000,33.967999,0
4194304,480,1,26.976000,38.992001,0
4194304,480,1,26.919000,33.966999,0
4194304,480,1,27.141000,33.966000,0
4194304,480,1,26.929000,36.786999,0
4194304,480,1,26.897000,33.966000,0
4194304,480,1,27.115000,33.966000,0
4194304,480,1,26.949000,35.932999,0
4194304,480,1,26.897000,33.966999,0
4194304,512,1,41.566000,32.050999,0
4194304,512,1,26.974000,32.053001,0
4194304,512,1,27.186000,32.050999,0
4194304,512,1,44.860000,32.050999,0
4194304,512,1,32.131000,32.049999,0
4194304,512,1,26.913000,32.054001,0
4194304,512,1,26.902000,32.051998,0
4194304,512,1,27.080000,32.051998,0
4194304,512,1,36.547000,33.368999,0
4194304,512,1,41.931000,32.050999,0
4194304,544,1,26.857000,30.587000,0
4194304,544,1,32.545000,30.590000,0
4194304,544,1,44.689000,37.351002,0
4194304,544,1,26.927000,30.589001,0
4194304,544,1,26.899000,30.586000,0
4194304,544,1,29.375000,39.053001,0
4194304,544,1,26.949000,30.587999,0
4194304,544,1,26.966000,30.570000,0
4194304,544,1,44.792000,34.890999,0
4194304,544,1,26.930000,30.563000,0
4194304,576,1,27.187000,29.278000,0
4194304,576,1,44.684000,29.334999,0
4194304,576,1,27.172000,29.290001,0
4194304,576,1,26.940000,29.299999,0
4194304,576,1,44.931000,35.402000,0
4194304,576,1,26.978000,29.316999,0
4194304,576,1,26.867000,29.257000,0
4194304,576,1,41.310000,35.403000,0
4194304,576,1,26.947000,29.287001,0
4194304,576,1,26.931000,29.295000,0
4194304,608,1,30.516000,34.502998,0
4194304,608,1,26.942000,27.992001,0
4194304,608,1,26.896000,27.990000,0
4194304,608,1,32.233000,34.723999,0
4194304,608,1,26.964000,27.990000,0
4194304,608,1,26.991000,27.983000,0
4194304,608,1,26.980000,31.115000,0
4194304,608,1,26.929000,27.989000,0
4194304,608,1,26.934000,27.990000,0
4194304,608,1,26.897000,34.471001,0
4194304,640,1,26.905000,26.930000,0
4194304,640,1,26.971000,26.927000,0
4194304,640,1,26.906000,32.269001,0
4194304,640,1,26.867000,26.930000,0
4194304,640,1,26.922000,26.929001,0
4194304,640,1,44.935000,33.502998,0
4194304,640,1,26.993000,26.929001,0
4194304,640,1,27.130000,26.927000,0
4194304,640,1,26.918000,27.355000,0
4194304,640,1,26.922000,26.927000,0
4194304,672,1,27.142000,25.846001,0
4194304,672,1,26.885000,27.347000,0
4194304,672,1,32.598000,25.850000,0
4194304,672,1,27.134000,25.844999,0
4194304,672,1,26.921000,25.854000,0
4194304,672,1,26.906000,25.844999,0
4194304,672,1,27.220000,25.849001,0
4194304,672,1,26.937000,25.843000,0
4194304,672,1,26.931000,25.848000,0
4194304,672,1,26.960000,25.858999,0
4194304,704,1,44.925000,29.533001,0
4194304,704,1,27.150000,24.920000,0
4194304,704,1,26.857000,24.920000,0
4194304,704,1,26.886000,24.919001,0
4194304,704,1,27.180000,24.923000,0
4194304,704,1,27.010000,24.920000,0
4194304,704,1,26.934000,24.921000,0
4194304,704,1,26.918000,24.921000,0
4194304,704,1,27.126000,24.921000,0
4194304,704,1,26.926000,24.919001,0
4194304,736,1,26.888000,24.131001,0
4194304,736,1,27.151000,24.132000,0
4194304,736,1,26.989000,25.306999,0
4194304,736,1,26.913000,24.129999,0
4194304,736,1,26.962000,24.131001,0
4194304,736,1,27.153000,24.132000,0
4194304,736,1,27.001000,24.134001,0
4194304,736,1,26.919000,24.129999,0
4194304,736,1,27.140000,24.132000,0
4194304,736,1,27.017000,24.134001,0
4194304,768,1,26.895000,23.398001,0
